Territory,County,Subcounty,Brand,QTY_KG_RTM,QTY_KG_RTM_NORM_BRANDWISE,QTY_SHARE_REGION_BRAND,White Space Score,WEIGHT,RTM_norm,AWS
CENTRAL,KIAMBU,JUJA,FRESCO (PWANI OIL PRODUCTS),102.193875,0.270678685,0.02793509,,0.271644162,0.270678685,
CENTRAL,KIAMBU,KABETE,FRESCO (PWANI OIL PRODUCTS),23.905,0.062301166,0.006534524,,0.063542494,0.062301166,
CENTRAL,KIAMBU,KIAMBAA,FRESCO (PWANI OIL PRODUCTS),36.1563125,0.094909862,0.009883468,,0.096108022,0.094909862,
CENTRAL,KIAMBU,KIAMBU,FRESCO (PWANI OIL PRODUCTS),42.82979167,0.112672322,0.011707689,,0.113846968,0.112672322,
CENTRAL,KIAMBU,KIKUYU,FRESCO (PWANI OIL PRODUCTS),23.0085625,0.059915164,0.006289479,,0.061159651,0.059915164,
CENTRAL,KIAMBU,LARI,FRESCO (PWANI OIL PRODUCTS),5.279020833,0.012725345,0.001443041,,0.014032301,0.012725345,
CENTRAL,KIAMBU,LIMURU,FRESCO (PWANI OIL PRODUCTS),29.78164583,0.077942736,0.008140928,,0.079163357,0.077942736,
CENTRAL,KIAMBU,RUIRU,FRESCO (PWANI OIL PRODUCTS),25.19985417,0.065747614,0.006888477,,0.066984379,0.065747614,
CENTRAL,KIAMBU,THIKA TOWN,FRESCO (PWANI OIL PRODUCTS),203.4913125,0.540296925,0.055625136,,0.540905481,0.540296925,
CENTRAL,KIAMBU,WESTLANDS,FRESCO (PWANI OIL PRODUCTS),1.19525,0.001855779,0.000326726,,0.003177125,0.001855779,
CENTRAL,KIRINYAGA,GACHOKA,FRESCO (PWANI OIL PRODUCTS),22.70975,0.05911983,0.006207798,,0.060365369,0.05911983,
CENTRAL,KIRINYAGA,GICHUGU,FRESCO (PWANI OIL PRODUCTS),133.868,0.354984093,0.036593335,,0.355837967,0.354984093,
CENTRAL,KIRINYAGA,KIRINYAGA CENTRAL,FRESCO (PWANI OIL PRODUCTS),110.2618125,0.292152704,0.030140492,,0.293089754,0.292152704,
CENTRAL,KIRINYAGA,MWEA,FRESCO (PWANI OIL PRODUCTS),206.4794375,0.548250265,0.056441952,,0.548848292,0.548250265,
CENTRAL,KIRINYAGA,NDIA,FRESCO (PWANI OIL PRODUCTS),173.5104583,0.460498409,0.047429754,,0.461212603,0.460498409,
CENTRAL,MURANG'A,GATANGA,FRESCO (PWANI OIL PRODUCTS),26.49470833,0.069194062,0.007242431,,0.070426264,0.069194061,
CENTRAL,MURANG'A,KANDARA,FRESCO (PWANI OIL PRODUCTS),122.8119375,0.325556734,0.033571117,,0.326449563,0.325556734,
CENTRAL,MURANG'A,KANGEMA,FRESCO (PWANI OIL PRODUCTS),91.53622917,0.242311771,0.025021782,,0.2433148,0.242311771,
CENTRAL,MURANG'A,KIGUMO,FRESCO (PWANI OIL PRODUCTS),113.9471667,0.301961824,0.031147898,,0.302885888,0.301961824,
CENTRAL,MURANG'A,KIHARU,FRESCO (PWANI OIL PRODUCTS),255.3850833,0.678419936,0.069810499,,0.678845645,0.678419936,
CENTRAL,MURANG'A,MARAGWA,FRESCO (PWANI OIL PRODUCTS),178.3910625,0.473488865,0.048763886,,0.474185862,0.473488865,
CENTRAL,MURANG'A,MATHIOYA,FRESCO (PWANI OIL PRODUCTS),151.0995208,0.400848356,0.041303638,,0.401641514,0.400848356,
CENTRAL,NYANDARUA,KINANGOP,FRESCO (PWANI OIL PRODUCTS),86.9544375,0.230116649,0.023769331,,0.231135822,0.230116649,
CENTRAL,NYANDARUA,KIPIPIRI,FRESCO (PWANI OIL PRODUCTS),76.99402083,0.203605514,0.021046613,,0.204659783,0.203605514,
CENTRAL,NYANDARUA,NDARAGWA,FRESCO (PWANI OIL PRODUCTS),30.7776875,0.080593849,0.0084132,,0.081810961,0.080593849,
CENTRAL,NYANDARUA,OL JOROK,FRESCO (PWANI OIL PRODUCTS),94.62395833,0.250530223,0.025865824,,0.251522372,0.250530223,
CENTRAL,NYANDARUA,OL KALOU,FRESCO (PWANI OIL PRODUCTS),55.8779375,0.147401909,0.01527445,,0.14853058,0.147401909,
CENTRAL,NYERI,KIENI,FRESCO (PWANI OIL PRODUCTS),240.24525,0.638123012,0.065671967,,0.638602065,0.638123012,
CENTRAL,NYERI,MATHIOYA,FRESCO (PWANI OIL PRODUCTS),0.796833333,0.000795334,0.000217817,,0.002118083,0.000795334,
CENTRAL,NYERI,MATHIRA,FRESCO (PWANI OIL PRODUCTS),376.2049375,1,0.102837073,,1,1,
CENTRAL,NYERI,MUKURWENI,FRESCO (PWANI OIL PRODUCTS),85.65958333,0.226670201,0.023415378,,0.227693937,0.226670201,
CENTRAL,NYERI,NDIA,FRESCO (PWANI OIL PRODUCTS),2.788916667,0.006097561,0.000762361,,0.007413291,0.006097561,
CENTRAL,NYERI,NYERI TOWN,FRESCO (PWANI OIL PRODUCTS),314.948375,0.836956522,0.086092355,,0.837172359,0.836956522,
CENTRAL,NYERI,OTHAYA,FRESCO (PWANI OIL PRODUCTS),69.6233125,0.183987275,0.019031801,,0.185067514,0.183987275,
CENTRAL,NYERI,TETU,FRESCO (PWANI OIL PRODUCTS),26.09629167,0.068133616,0.007133522,,0.069367223,0.068133616,
CENTRAL,KIAMBU,DAGORETTI,FRESH FRI,309.6453333,0.010292859,0.000957905,44.40835361,0.010800408,0.010292859,22.6612657
CENTRAL,KIAMBU,GATUNDU NORTH,FRESH FRI,2443.182833,0.084748684,0.007558119,44.40835361,0.08521805,0.084748684,25.96772631
CENTRAL,KIAMBU,GATUNDU SOUTH,FRESH FRI,3536.935333,0.12291827,0.010941701,44.40835361,0.123368062,0.12291827,27.66277482
CENTRAL,KIAMBU,GITHUNGURI,FRESH FRI,4400.391167,0.153051004,0.013612849,44.40835361,0.153485343,0.153051004,29.0009199
CENTRAL,KIAMBU,JUJA,FRESH FRI,28669.781,1,0.088691523,44.40835361,1,1,66.61253042
CENTRAL,KIAMBU,KABETE,FRESH FRI,23366.36217,0.814922201,0.072285109,44.40835361,0.815017114,0.814922201,58.39353007
CENTRAL,KIAMBU,KIAMBAA,FRESH FRI,7599.3285,0.264686969,0.023508935,44.40835361,0.265064058,0.264686969,33.95848932
CENTRAL,KIAMBU,KIAMBU,FRESH FRI,12823.35167,0.446994032,0.039669734,44.40835361,0.447277629,0.446994032,42.05444584
CENTRAL,KIAMBU,KIKUYU,FRESH FRI,4798.703833,0.166951251,0.014845051,44.40835361,0.167378461,0.166951251,29.61820698
CENTRAL,KIAMBU,LARI,FRESH FRI,584.072,0.019869753,0.001806858,44.40835361,0.020372391,0.019869753,23.08655983
CENTRAL,KIAMBU,LIMURU,FRESH FRI,6756.753667,0.235282937,0.020902384,44.40835361,0.235675106,0.235282937,32.65270469
CENTRAL,KIAMBU,ROYSAMBU,FRESH FRI,85.98566667,0.002487622,0.000266001,44.40835361,0.002999174,0.002487622,22.314648
CENTRAL,KIAMBU,RUIRU,FRESH FRI,16207.464,0.565092203,0.050138669,44.40835361,0.565315236,0.565092203,47.29899116
CENTRAL,KIAMBU,THIKA TOWN,FRESH FRI,21762.09583,0.75893679,0.067322224,44.40835361,0.759060414,0.75893679,55.90731014
CENTRAL,KIAMBU,WESTLANDS,FRESH FRI,79.30783333,0.00225458,0.000245343,44.40835361,0.002766252,0.00225458,22.30429899
CENTRAL,KIRINYAGA,GACHOKA,FRESH FRI,1081.701333,0.037235936,0.003346302,44.40835361,0.037729669,0.037235936,23.85776342
CENTRAL,KIRINYAGA,GICHUGU,FRESH FRI,18648.32767,0.650273044,0.057689614,44.40835361,0.650452393,0.650273044,51.08173207
CENTRAL,KIRINYAGA,KIRINYAGA CENTRAL,FRESH FRI,14753.35133,0.514346829,0.045640293,44.40835361,0.514595885,0.514346829,45.04547265
CENTRAL,KIRINYAGA,MWEA,FRESH FRI,18635.02233,0.649808716,0.057648453,44.40835361,0.649988304,0.649808716,51.06111205
CENTRAL,KIRINYAGA,NDIA,FRESH FRI,12065.41883,0.420543822,0.037325028,44.40835361,0.420840984,0.420543822,40.87983556
CENTRAL,MURANG'A,GATANGA,FRESH FRI,3474.558167,0.120741443,0.010748734,44.40835361,0.121192351,0.120741443,27.56610549
CENTRAL,MURANG'A,KANDARA,FRESH FRI,10322.9605,0.359735811,0.031934638,44.40835361,0.360064156,0.359735811,38.17945189
CENTRAL,MURANG'A,KANGEMA,FRESH FRI,4457.853833,0.155056326,0.013790613,44.40835361,0.155489637,0.155056326,29.08997296
CENTRAL,MURANG'A,KIGUMO,FRESH FRI,4942.969333,0.171985803,0.015291344,44.40835361,0.172410432,0.171985803,29.84178317
CENTRAL,MURANG'A,KIHARU,FRESH FRI,16954.89683,0.591175985,0.052450893,44.40835361,0.591385642,0.591175985,48.457329
CENTRAL,MURANG'A,MARAGWA,FRESH FRI,16795.75383,0.58562224,0.051958576,44.40835361,0.585834745,0.58562224,48.21069632
CENTRAL,MURANG'A,MATHIOYA,FRESH FRI,3530.3845,0.122689661,0.010921436,44.40835361,0.12313957,0.122689661,27.65262263
CENTRAL,MURANG'A,THIKA TOWN,FRESH FRI,14.70266667,0,4.55E-05,44.40835361,0.000512828,0,22.20417681
CENTRAL,NYANDARUA,KINANGOP,FRESH FRI,8303.368833,0.289256448,0.025686922,44.40835361,0.289620937,0.289256448,35.04957942
CENTRAL,NYANDARUA,KIPIPIRI,FRESH FRI,8708.7615,0.303403771,0.026941026,44.40835361,0.303761005,0.303403771,35.67783877
CENTRAL,NYANDARUA,LARI,FRESH FRI,18.71266667,0.00013994,5.79E-05,44.40835361,0.000652697,0.00013994,22.21039132
CENTRAL,NYANDARUA,NDARAGWA,FRESH FRI,2247.229667,0.077910344,0.006951927,44.40835361,0.078383217,0.077910344,25.6640469
CENTRAL,NYANDARUA,OL JOROK,FRESH FRI,5221.946833,0.181721512,0.016154376,44.40835361,0.182141148,0.181721512,30.27412998
CENTRAL,NYANDARUA,OL KALOU,FRESH FRI,4823.266,0.167808417,0.014921035,44.40835361,0.168235188,0.167808417,29.65627232
CENTRAL,NYERI,KIENI,FRESH FRI,7440.3155,0.259137761,0.02301702,44.40835361,0.259517696,0.259137761,33.71205812
CENTRAL,NYERI,MATHIRA,FRESH FRI,6041.821167,0.210333346,0.018690702,44.40835361,0.210738309,0.210333346,31.5447344
CENTRAL,NYERI,MUKURWENI,FRESH FRI,4436.046167,0.154295286,0.01372315,44.40835361,0.154728987,0.154295286,29.05617642
CENTRAL,NYERI,NDIA,FRESH FRI,107.8193333,0.003249569,0.000333545,44.40835361,0.003760731,0.003249569,22.34848483
CENTRAL,NYERI,NYERI TOWN,FRESH FRI,11327.54333,0.39479357,0.03504237,44.40835361,0.395103937,0.39479357,39.73630925
CENTRAL,NYERI,OTHAYA,FRESH FRI,3214.505333,0.111666164,0.009944247,44.40835361,0.112121726,0.111666164,27.16308729
CENTRAL,NYERI,TETU,FRESH FRI,2260.1765,0.07836216,0.006991979,44.40835361,0.078834802,0.07836216,25.68411132
CENTRAL,KIAMBU,THIKA TOWN,FRYKING,24,0.178707224,0.03910387,48.03585969,0.181818182,0.178707224,32.602285
CENTRAL,KIRINYAGA,GICHUGU,FRYKING,132,1,0.215071283,48.03585969,1,1,72.05378954
CENTRAL,KIRINYAGA,KIRINYAGA CENTRAL,FRYKING,24,0.178707224,0.03910387,48.03585969,0.181818182,0.178707224,32.602285
CENTRAL,KIRINYAGA,MWEA,FRYKING,96,0.726235741,0.156415479,48.03585969,0.727272727,0.726235741,58.90328802
CENTRAL,KIRINYAGA,NDIA,FRYKING,48.5,0.365019011,0.079022403,48.03585969,0.367424242,0.365019011,41.55193186
CENTRAL,MURANG'A,KIHARU,FRYKING,48,0.36121673,0.078207739,48.03585969,0.363636364,0.36121673,41.36928601
CENTRAL,MURANG'A,MATHIOYA,FRYKING,0.5,0,0.000814664,48.03585969,0.003787879,0,24.01792985
CENTRAL,NYANDARUA,NDARAGWA,FRYKING,12,0.087452471,0.019551935,48.03585969,0.090909091,0.087452471,28.21878449
CENTRAL,NYANDARUA,OL JOROK,FRYKING,12,0.087452471,0.019551935,48.03585969,0.090909091,0.087452471,28.21878449
CENTRAL,NYERI,KIENI,FRYKING,48.75,0.366920152,0.079429735,48.03585969,0.369318182,0.366920152,41.64325479
CENTRAL,NYERI,MATHIRA,FRYKING,96,0.726235741,0.156415479,48.03585969,0.727272727,0.726235741,58.90328802
CENTRAL,NYERI,NYERI TOWN,FRYKING,60,0.452471483,0.097759674,48.03585969,0.454545455,0.452471483,45.75278651
CENTRAL,NYERI,TETU,FRYKING,12,0.087452471,0.019551935,48.03585969,0.090909091,0.087452471,28.21878449
CENTRAL,KIAMBU,GATUNDU NORTH,FRYMATE,171,0.02378774,0.006366107,37.92318682,0.024062478,0.02378774,19.86370032
CENTRAL,KIAMBU,GATUNDU SOUTH,FRYMATE,4.5,0.00035189,0.000167529,37.92318682,0.000633223,0.00035189,18.97493819
CENTRAL,KIAMBU,GITHUNGURI,FRYMATE,91.5,0.012597649,0.003406426,37.92318682,0.012875536,0.012597649,19.43933642
CENTRAL,KIAMBU,JUJA,FRYMATE,487.5,0.06833697,0.018148989,37.92318682,0.06859917,0.06833697,21.55314907
CENTRAL,KIAMBU,KABETE,FRYMATE,12,0.001407559,0.000446744,37.92318682,0.001688595,0.001407559,19.01497252
CENTRAL,KIAMBU,KIAMBAA,FRYMATE,24.5,0.003167007,0.000912103,37.92318682,0.003447548,0.003167007,19.0816964
CENTRAL,KIAMBU,KIAMBU,FRYMATE,169,0.023506228,0.00629165,37.92318682,0.023781046,0.023506228,19.8530245
CENTRAL,KIAMBU,RUIRU,FRYMATE,2,0,7.45E-05,37.92318682,0.000281432,0,18.96159341
CENTRAL,KIAMBU,THIKA TOWN,FRYMATE,366.5,0.051305511,0.013644317,37.92318682,0.051572504,0.051305511,20.90726187
CENTRAL,KIAMBU,WESTLANDS,FRYMATE,3,0.000140756,0.000111686,37.92318682,0.000422149,0.000140756,18.96693132
CENTRAL,KIRINYAGA,GACHOKA,FRYMATE,271,0.037863326,0.010088977,37.92318682,0.038134103,0.037863326,20.3974914
CENTRAL,KIRINYAGA,GICHUGU,FRYMATE,825.5,0.11591245,0.030732288,37.92318682,0.116161261,0.11591245,23.3573629
CENTRAL,KIRINYAGA,KIRINYAGA CENTRAL,FRYMATE,526.5,0.073826448,0.019600908,37.92318682,0.074087103,0.073826448,21.76132759
CENTRAL,KIRINYAGA,MWEA,FRYMATE,1042,0.146386093,0.038792301,37.92318682,0.146626328,0.146386093,24.51302057
CENTRAL,KIRINYAGA,NDIA,FRYMATE,658.5,0.092406221,0.024515096,37.92318682,0.092661648,0.092406221,22.46593181
CENTRAL,MURANG'A,GATANGA,FRYMATE,72.5,0.009923288,0.00269908,37.92318682,0.010201928,0.009923288,19.33791612
CENTRAL,MURANG'A,KANDARA,FRYMATE,1189.5,0.167147583,0.044283534,37.92318682,0.167381974,0.167147583,25.30036241
CENTRAL,MURANG'A,KANGEMA,FRYMATE,25,0.003237385,0.000930717,37.92318682,0.003517906,0.003237385,19.08436536
CENTRAL,MURANG'A,KIGUMO,FRYMATE,2179.5,0.306495883,0.081139943,37.92318682,0.306691057,0.306495883,30.58489404
CENTRAL,MURANG'A,KIHARU,FRYMATE,843,0.118375677,0.031383791,37.92318682,0.118623795,0.118375677,23.45077634
CENTRAL,MURANG'A,MARAGWA,FRYMATE,1254.5,0.176296713,0.046703399,37.92318682,0.17652853,0.176296713,25.64732661
CENTRAL,MURANG'A,MATHIOYA,FRYMATE,653.5,0.091702442,0.024328953,37.92318682,0.091958067,0.091702442,22.43924225
CENTRAL,NYANDARUA,KINANGOP,FRYMATE,419.5,0.058765571,0.015617438,37.92318682,0.059030465,0.058765571,21.19017114
CENTRAL,NYANDARUA,KIPIPIRI,FRYMATE,1160,0.162995285,0.043185287,37.92318682,0.163230845,0.162995285,25.14289404
CENTRAL,NYANDARUA,NDARAGWA,FRYMATE,135,0.018720529,0.005025874,37.92318682,0.018996693,0.018720529,19.67153554
CENTRAL,NYANDARUA,OL JOROK,FRYMATE,284,0.039693152,0.01057295,37.92318682,0.039963414,0.039693152,20.46688424
CENTRAL,NYANDARUA,OL KALOU,FRYMATE,137,0.019002041,0.005100331,37.92318682,0.019278126,0.019002041,19.68221136
CENTRAL,NYERI,KIENI,FRYMATE,3955.5,0.556478288,0.147258107,37.92318682,0.55660311,0.556478288,40.0650235
CENTRAL,NYERI,MATHIRA,FRYMATE,1664.5,0.234006616,0.061967164,37.92318682,0.234222191,0.234006616,27.83587001
CENTRAL,NYERI,MUKURWENI,FRYMATE,725,0.101766486,0.026990805,37.92318682,0.102019278,0.101766486,22.82090287
CENTRAL,NYERI,NYERI TOWN,FRYMATE,7106.5,1,0.264565727,37.92318682,1,1,56.88478023
CENTRAL,NYERI,OTHAYA,FRYMATE,158.5,0.022028292,0.005900748,37.92318682,0.022303525,0.022028292,19.79697644
CENTRAL,NYERI,TETU,FRYMATE,243,0.033922162,0.009046573,37.92318682,0.034194048,0.033922162,20.2480299
CENTRAL,MURANG'A,KIHARU,HOTEL SOAP,50.4,1,0.642092747,,1,1,
CENTRAL,NYERI,NYERI TOWN,HOTEL SOAP,28.09333333,0,0.357907253,,0.557407407,0,
CENTRAL,NYERI,NYERI TOWN,MEDIMIX BODYWASH,14.688,0,1,,1,0,
CENTRAL,KIAMBU,JUJA,MPISHI POA,24.91,0.002213665,0.001104898,41.53469221,0.003692867,0.002213665,20.85929
CENTRAL,KIAMBU,THIKA TOWN,MPISHI POA,10,0,0.000443556,41.53469221,0.001482484,0,20.76734611
CENTRAL,KIRINYAGA,GACHOKA,MPISHI POA,75.396,0.009709245,0.003344234,41.53469221,0.011177334,0.009709245,21.17061659
CENTRAL,KIRINYAGA,GICHUGU,MPISHI POA,455.5175,0.066145305,0.020204746,41.53469221,0.067529729,0.066145305,23.51467098
CENTRAL,KIRINYAGA,KIRINYAGA CENTRAL,MPISHI POA,107.9811667,0.014547115,0.004789568,41.53469221,0.016008032,0.014547115,21.37155603
CENTRAL,KIRINYAGA,MWEA,MPISHI POA,675.3323333,0.098780878,0.029954762,41.53469221,0.100116921,0.098780878,24.87017948
CENTRAL,KIRINYAGA,NDIA,MPISHI POA,553.9511667,0.080759601,0.024570829,41.53469221,0.08212236,0.080759601,24.12167129
CENTRAL,MURANG'A,GATANGA,MPISHI POA,25.132,0.002246625,0.001114745,41.53469221,0.003725778,0.002246625,20.86065898
CENTRAL,MURANG'A,KANDARA,MPISHI POA,480.7725,0.069894876,0.021324946,41.53469221,0.071273742,0.069894876,23.67040827
CENTRAL,MURANG'A,KANGEMA,MPISHI POA,56.547,0.006910762,0.002508175,41.53469221,0.008383001,0.006910762,21.05438249
CENTRAL,MURANG'A,KIGUMO,MPISHI POA,578.036,0.08433544,0.025639126,41.53469221,0.085692898,0.08433544,24.27019264
CENTRAL,MURANG'A,KIHARU,MPISHI POA,485.829,0.070645607,0.02154923,41.53469221,0.07202336,0.070645607,23.70158965
CENTRAL,MURANG'A,MARAGWA,MPISHI POA,247.9845,0.035333196,0.010999498,41.53469221,0.036763299,0.035333196,22.23489954
CENTRAL,MURANG'A,MATHIOYA,MPISHI POA,760.1451667,0.111372911,0.033716685,41.53469221,0.112690286,0.111372911,25.39318566
CENTRAL,NYANDARUA,KINANGOP,MPISHI POA,761.2901667,0.111542907,0.033767472,41.53469221,0.11286003,0.111542907,25.40024641
CENTRAL,NYANDARUA,KIPIPIRI,MPISHI POA,1661.6985,0.245225161,0.073705612,41.53469221,0.246344102,0.245225161,30.95269769
CENTRAL,NYANDARUA,NDARAGWA,MPISHI POA,616.3155,0.090018739,0.027337036,41.53469221,0.091367771,0.090018739,24.50624672
CENTRAL,NYANDARUA,OL JOROK,MPISHI POA,1330.100333,0.195993286,0.058997381,41.53469221,0.197185213,0.195993286,28.90786692
CENTRAL,NYANDARUA,OL KALOU,MPISHI POA,543.482,0.07920526,0.024106463,41.53469221,0.080570323,0.07920526,24.05711221
CENTRAL,NYERI,KIENI,MPISHI POA,3316.561833,0.4909202,0.147108046,41.53469221,0.491674902,0.4909202,41.15756551
CENTRAL,NYERI,MATHIRA,MPISHI POA,1724.859,0.254602504,0.076507133,41.53469221,0.255707544,0.254602504,31.34218275
CENTRAL,NYERI,MUKURWENI,MPISHI POA,260.4805,0.037188458,0.011553765,41.53469221,0.038615811,0.037188458,22.31195728
CENTRAL,NYERI,NYERI TOWN,MPISHI POA,6745.4365,1,0.299197794,41.53469221,1,1,62.30203832
CENTRAL,NYERI,OTHAYA,MPISHI POA,500.5456667,0.072830568,0.022201997,41.53469221,0.074205082,0.072830568,23.79234133
CENTRAL,NYERI,TETU,MPISHI POA,546.77,0.079693424,0.024252304,41.53469221,0.081057764,0.079693424,24.07738796
CENTRAL,KIAMBU,GATUNDU NORTH,NDUME,4650,0.19195506,0.024352595,10.97780161,0.19195506,0.19195506,7.596145374
CENTRAL,KIAMBU,GATUNDU SOUTH,NDUME,0,0,0,10.97780161,0,0,5.488900805
CENTRAL,KIAMBU,GITHUNGURI,NDUME,3850,0.158930534,0.020162902,10.97780161,0.158930534,0.158930534,7.233608674
CENTRAL,KIAMBU,JUJA,NDUME,16178,0.667838487,0.084726084,10.97780161,0.667838487,0.667838487,12.82029922
CENTRAL,KIAMBU,KABETE,NDUME,20158.8,0.832168531,0.105574,10.97780161,0.832168531,0.832168531,14.62428184
CENTRAL,KIAMBU,KIAMBAA,NDUME,0,0,0,10.97780161,0,0,5.488900805
CENTRAL,KIAMBU,KIAMBU,NDUME,6010,0.248096755,0.031475075,10.97780161,0.248096755,0.248096755,8.212457764
CENTRAL,KIAMBU,KIKUYU,NDUME,10,0.000412807,5.24E-05,10.97780161,0.000412807,0.000412807,5.493432514
CENTRAL,KIAMBU,LARI,NDUME,90,0.003715259,0.000471341,10.97780161,0.003715259,0.003715259,5.529686184
CENTRAL,KIAMBU,LIMURU,NDUME,360,0.014861037,0.001885362,10.97780161,0.014861037,0.014861037,5.65204232
CENTRAL,KIAMBU,ROYSAMBU,NDUME,0,0,0,10.97780161,0,0,5.488900805
CENTRAL,KIAMBU,RUIRU,NDUME,2699.2,0.111424752,0.014136027,10.97780161,0.111424752,0.111424752,6.712099631
CENTRAL,KIAMBU,THIKA TOWN,NDUME,3680,0.151912822,0.019272592,10.97780161,0.151912822,0.151912822,7.156569625
CENTRAL,KIAMBU,WESTLANDS,NDUME,0,0,0,10.97780161,0,0,5.488900805
CENTRAL,KIRINYAGA,GACHOKA,NDUME,13160,0.543253461,0.068920464,10.97780161,0.543253461,0.543253461,11.45262952
CENTRAL,KIRINYAGA,GICHUGU,NDUME,4792,0.197816914,0.025096266,10.97780161,0.197816914,0.197816914,7.660495638
CENTRAL,KIRINYAGA,KIRINYAGA CENTRAL,NDUME,390,0.016099457,0.002042476,10.97780161,0.016099457,0.016099457,5.665637446
CENTRAL,KIRINYAGA,MWEA,NDUME,24224.42,1,0.126866129,10.97780161,1,1,16.46670242
CENTRAL,KIRINYAGA,NDIA,NDUME,12960,0.534997329,0.06787304,10.97780161,0.534997329,0.534997329,11.36199535
CENTRAL,MURANG'A,GATANGA,NDUME,1395,0.057586518,0.007305779,10.97780161,0.057586518,0.057586518,6.121074176
CENTRAL,MURANG'A,KANDARA,NDUME,19481,0.804188501,0.102024282,10.97780161,0.804188501,0.804188501,14.31712262
CENTRAL,MURANG'A,KANGEMA,NDUME,110,0.004540872,0.000576083,10.97780161,0.004540872,0.004540872,5.538749601
CENTRAL,MURANG'A,KIGUMO,NDUME,3450,0.14241827,0.018068055,10.97780161,0.14241827,0.14241827,7.052340324
CENTRAL,MURANG'A,KIHARU,NDUME,5735.12,0.236749528,0.030035496,10.97780161,0.236749528,0.236749528,8.087890154
CENTRAL,MURANG'A,MARAGWA,NDUME,21220,0.875975565,0.111131629,10.97780161,0.875975565,0.875975565,15.10518677
CENTRAL,MURANG'A,MATHIOYA,NDUME,2440,0.100724806,0.012778566,10.97780161,0.100724806,0.100724806,6.59463774
CENTRAL,NYANDARUA,KINANGOP,NDUME,420,0.017337876,0.002199589,10.97780161,0.017337876,0.017337876,5.679232573
CENTRAL,NYANDARUA,KIPIPIRI,NDUME,1250,0.051600823,0.006546397,10.97780161,0.051600823,0.051600823,6.055364399
CENTRAL,NYANDARUA,NDARAGWA,NDUME,89.2,0.003682235,0.000467151,10.97780161,0.003682235,0.003682235,5.529323647
CENTRAL,NYANDARUA,OL JOROK,NDUME,1780,0.073479571,0.009322069,10.97780161,0.073479571,0.073479571,6.295544963
CENTRAL,NYANDARUA,OL KALOU,NDUME,2090,0.086276575,0.010945575,10.97780161,0.086276575,0.086276575,6.436027934
CENTRAL,NYERI,KIENI,NDUME,3450,0.14241827,0.018068055,10.97780161,0.14241827,0.14241827,7.052340324
CENTRAL,NYERI,MATHIRA,NDUME,2640,0.108980937,0.01382599,10.97780161,0.108980937,0.108980937,6.685271915
CENTRAL,NYERI,MUKURWENI,NDUME,1170,0.04829837,0.006127427,10.97780161,0.04829837,0.04829837,6.019110729
CENTRAL,NYERI,NYERI TOWN,NDUME,8862,0.365829192,0.046411333,10.97780161,0.365829192,0.365829192,9.5049011
CENTRAL,NYERI,OTHAYA,NDUME,1890,0.078020444,0.009898152,10.97780161,0.078020444,0.078020444,6.345393759
CENTRAL,NYERI,TETU,NDUME,260,0.010732971,0.00136165,10.97780161,0.010732971,0.010732971,5.606725233
CENTRAL,KIAMBU,GATUNDU NORTH,ONJA,47.5,0.081465517,0.009346714,48.25271697,0.081861267,0.081465517,28.05729103
CENTRAL,KIAMBU,GATUNDU SOUTH,ONJA,29,0.049568966,0.005706415,48.25271697,0.049978458,0.049568966,26.51819575
CENTRAL,KIAMBU,GITHUNGURI,ONJA,217.5,0.374568966,0.042798111,48.25271697,0.374838432,0.374568966,42.20032876
CENTRAL,KIAMBU,JUJA,ONJA,580.25,1,0.114177489,48.25271697,1,1,72.37907546
CENTRAL,KIAMBU,KABETE,ONJA,30.75,0.052586207,0.006050767,48.25271697,0.052994399,0.052586207,26.66378584
CENTRAL,KIAMBU,KIAMBAA,ONJA,21,0.035775862,0.004132231,48.25271697,0.036191297,0.035775862,25.85264103
CENTRAL,KIAMBU,KIAMBU,ONJA,160.75,0.276724138,0.031631248,48.25271697,0.27703576,0.276724138,37.47904999
CENTRAL,KIAMBU,KIKUYU,ONJA,5,0.008189655,0.000983865,48.25271697,0.008616975,0.008189655,24.5215316
CENTRAL,KIAMBU,LARI,ONJA,3,0.004741379,0.000590319,48.25271697,0.005170185,0.004741379,24.35514292
CENTRAL,KIAMBU,LIMURU,ONJA,62.5,0.107327586,0.012298308,48.25271697,0.107712193,0.107327586,29.30520613
CENTRAL,KIAMBU,ROYSAMBU,ONJA,0.25,0,4.92E-05,48.25271697,0.000430849,0,24.12635849
CENTRAL,KIAMBU,RUIRU,ONJA,118.25,0.203448276,0.023268398,48.25271697,0.203791469,0.203448276,33.94329056
CENTRAL,KIAMBU,THIKA TOWN,ONJA,572.75,0.987068966,0.112701692,48.25271697,0.987074537,0.987068966,71.75511791
CENTRAL,KIAMBU,WESTLANDS,ONJA,0.75,0.000862069,0.00014758,48.25271697,0.001292546,0.000862069,24.16795565
CENTRAL,KIRINYAGA,GACHOKA,ONJA,8.5,0.014224138,0.00167257,48.25271697,0.014648858,0.014224138,24.81271179
CENTRAL,KIRINYAGA,GICHUGU,ONJA,97,0.166810345,0.019086974,48.25271697,0.167169324,0.166810345,32.17541084
CENTRAL,KIRINYAGA,KIRINYAGA CENTRAL,ONJA,89.75,0.154310345,0.01766037,48.25271697,0.154674709,0.154310345,31.57225188
